"","Report.Date.x","MacroPlot.Name","Sample.Event.Date","Tape","Transect","Point","Order","Species","Height","Status","Comment.x","Report.Date.y","Visited","Num..Transects","Tran..Length","Num..Pts..Tran.","Offset","Collected.By","Entered.Verif..By","Comment.y"
"2777","2025/10/21","FPICO1T08:19","1999/09/16",16.5,1,55,1,"ROCK1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2778","2025/10/21","FPICO1T08:19","1999/09/16",16.8,1,56,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2779","2025/10/21","FPICO1T08:19","1999/09/16",17.1,1,57,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2780","2025/10/21","FPICO1T08:19","1999/09/16",17.4,1,58,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2781","2025/10/21","FPICO1T08:19","1999/09/16",17.7,1,59,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2782","2025/10/21","FPICO1T08:19","1999/09/16",18,1,60,1,"ROCK1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2783","2025/10/21","FPICO1T08:19","1999/09/16",18.3,1,61,1,"ROCK1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2784","2025/10/21","FPICO1T08:19","1999/09/16",18.6,1,62,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2785","2025/10/21","FPICO1T08:19","1999/09/16",18.9,1,63,1,"ROCK1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2786","2025/10/21","FPICO1T08:19","1999/09/16",19.2,1,64,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2787","2025/10/21","FPICO1T08:19","1999/09/16",19.5,1,65,1,"UNKM1",0,"L","","2025/10/21","True","1","50","166","0","","",""
"2788","2025/10/21","FPICO1T08:19","1999/09/16",19.8,1,66,1,"ROCK1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2789","2025/10/21","FPICO1T08:19","1999/09/16",20.1,1,67,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2790","2025/10/21","FPICO1T08:19","1999/09/16",20.4,1,68,1,"VASC",0,"L","","2025/10/21","True","1","50","166","0","","",""
"2791","2025/10/21","FPICO1T08:19","1999/09/16",20.7,1,69,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2792","2025/10/21","FPICO1T08:19","1999/09/16",21,1,70,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2793","2025/10/21","FPICO1T08:19","1999/09/16",21.3,1,71,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2794","2025/10/21","FPICO1T08:19","1999/09/16",21.6,1,72,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2795","2025/10/21","FPICO1T08:19","1999/09/16",21.9,1,73,1,"VASC",0,"L","","2025/10/21","True","1","50","166","0","","",""
"2796","2025/10/21","FPICO1T08:19","1999/09/16",22.2,1,74,1,"VASC",0,"L","","2025/10/21","True","1","50","166","0","","",""
"2797","2025/10/21","FPICO1T08:19","1999/09/16",22.5,1,75,1,"ROCK1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2798","2025/10/21","FPICO1T08:19","1999/09/16",22.8,1,76,1,"BREN",0,"L","","2025/10/21","True","1","50","166","0","","",""
"2799","2025/10/21","FPICO1T08:19","1999/09/16",23.1,1,77,1,"ROCK1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2800","2025/10/21","FPICO1T08:19","1999/09/16",23.4,1,78,1,"VASC",0,"L","","2025/10/21","True","1","50","166","0","","",""
"2801","2025/10/21","FPICO1T08:19","1999/09/16",23.7,1,79,1,"VASC",0.1,"L","","2025/10/21","True","1","50","166","0","","",""
"2802","2025/10/21","FPICO1T08:19","1999/09/16",24,1,80,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2803","2025/10/21","FPICO1T08:19","1999/09/16",24.3,1,81,1,"VASC",0.1,"L","","2025/10/21","True","1","50","166","0","","",""
"2804","2025/10/21","FPICO1T08:19","1999/09/16",24.6,1,82,1,"BREN",0,"L","","2025/10/21","True","1","50","166","0","","",""
"2805","2025/10/21","FPICO1T08:19","1999/09/16",24.9,1,83,1,"ROCK1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2806","2025/10/21","FPICO1T08:19","1999/09/16",25.2,1,84,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2807","2025/10/21","FPICO1T08:19","1999/09/16",25.5,1,85,1,"ROCK1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2808","2025/10/21","FPICO1T08:19","1999/09/16",25.8,1,86,1,"UNKM2",0,"L","","2025/10/21","True","1","50","166","0","","",""
"2809","2025/10/21","FPICO1T08:19","1999/09/16",26.1,1,87,1,"WOOD1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2810","2025/10/21","FPICO1T08:19","1999/09/16",26.4,1,88,1,"WOOD1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2811","2025/10/21","FPICO1T08:19","1999/09/16",26.7,1,89,1,"WOOD1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2812","2025/10/21","FPICO1T08:19","1999/09/16",27,1,90,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2813","2025/10/21","FPICO1T08:19","1999/09/16",27.3,1,91,1,"ROCK1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2814","2025/10/21","FPICO1T08:19","1999/09/16",27.6,1,92,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2815","2025/10/21","FPICO1T08:19","1999/09/16",27.9,1,93,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2816","2025/10/21","FPICO1T08:19","1999/09/16",28.2,1,94,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2817","2025/10/21","FPICO1T08:19","1999/09/16",28.5,1,95,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2818","2025/10/21","FPICO1T08:19","1999/09/16",28.8,1,96,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2819","2025/10/21","FPICO1T08:19","1999/09/16",29.1,1,97,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2820","2025/10/21","FPICO1T08:19","1999/09/16",29.4,1,98,1,"JUCO6",0.1,"L","","2025/10/21","True","1","50","166","0","","",""
"2821","2025/10/21","FPICO1T08:19","1999/09/16",29.7,1,99,1,"WOOD1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2822","2025/10/21","FPICO1T08:19","1999/09/16",30,1,100,1,"BREN",0,"L","","2025/10/21","True","1","50","166","0","","",""
"2823","2025/10/21","FPICO1T08:19","1999/09/16",30.3,1,101,1,"ROCK1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2824","2025/10/21","FPICO1T08:19","1999/09/16",30.6,1,102,1,"ROCK1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2825","2025/10/21","FPICO1T08:19","1999/09/16",30.9,1,103,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2826","2025/10/21","FPICO1T08:19","1999/09/16",31.2,1,104,1,"VASC",0,"L","","2025/10/21","True","1","50","166","0","","",""
"2827","2025/10/21","FPICO1T08:19","1999/09/16",31.5,1,105,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2828","2025/10/21","FPICO1T08:19","1999/09/16",31.8,1,106,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2829","2025/10/21","FPICO1T08:19","1999/09/16",32.1,1,107,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2830","2025/10/21","FPICO1T08:19","1999/09/16",32.4,1,108,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2831","2025/10/21","FPICO1T08:19","1999/09/16",32.7,1,109,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2832","2025/10/21","FPICO1T08:19","1999/09/16",33,1,110,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2833","2025/10/21","FPICO1T08:19","1999/09/16",33.3,1,111,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2834","2025/10/21","FPICO1T08:19","1999/09/16",33.6,1,112,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2835","2025/10/21","FPICO1T08:19","1999/09/16",33.9,1,113,1,"VASC",0,"L","","2025/10/21","True","1","50","166","0","","",""
"2836","2025/10/21","FPICO1T08:19","1999/09/16",34.2,1,114,1,"VASC",0,"L","","2025/10/21","True","1","50","166","0","","",""
"2837","2025/10/21","FPICO1T08:19","1999/09/16",34.5,1,115,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2838","2025/10/21","FPICO1T08:19","1999/09/16",34.8,1,116,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2839","2025/10/21","FPICO1T08:19","1999/09/16",35.1,1,117,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2840","2025/10/21","FPICO1T08:19","1999/09/16",35.4,1,118,1,"VASC",0,"L","","2025/10/21","True","1","50","166","0","","",""
"2841","2025/10/21","FPICO1T08:19","1999/09/16",35.7,1,119,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2842","2025/10/21","FPICO1T08:19","1999/09/16",36,1,120,1,"VASC",0,"L","","2025/10/21","True","1","50","166","0","","",""
"2843","2025/10/21","FPICO1T08:19","1999/09/16",36.3,1,121,1,"WOOD1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2844","2025/10/21","FPICO1T08:19","1999/09/16",36.6,1,122,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2845","2025/10/21","FPICO1T08:19","1999/09/16",36.9,1,123,1,"VASC",0,"L","","2025/10/21","True","1","50","166","0","","",""
"2846","2025/10/21","FPICO1T08:19","1999/09/16",37.2,1,124,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2847","2025/10/21","FPICO1T08:19","1999/09/16",37.5,1,125,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2848","2025/10/21","FPICO1T08:19","1999/09/16",37.8,1,126,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2849","2025/10/21","FPICO1T08:19","1999/09/16",38.1,1,127,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2850","2025/10/21","FPICO1T08:19","1999/09/16",38.4,1,128,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2851","2025/10/21","FPICO1T08:19","1999/09/16",38.7,1,129,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2852","2025/10/21","FPICO1T08:19","1999/09/16",39,1,130,1,"VASC",0.1,"L","","2025/10/21","True","1","50","166","0","","",""
"2853","2025/10/21","FPICO1T08:19","1999/09/16",39.3,1,131,1,"VASC",0.1,"L","","2025/10/21","True","1","50","166","0","","",""
"2854","2025/10/21","FPICO1T08:19","1999/09/16",39.6,1,132,1,"WOOD1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2855","2025/10/21","FPICO1T08:19","1999/09/16",39.9,1,133,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2856","2025/10/21","FPICO1T08:19","1999/09/16",40.2,1,134,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2857","2025/10/21","FPICO1T08:19","1999/09/16",40.5,1,135,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2858","2025/10/21","FPICO1T08:19","1999/09/16",40.8,1,136,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2859","2025/10/21","FPICO1T08:19","1999/09/16",41.1,1,137,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2860","2025/10/21","FPICO1T08:19","1999/09/16",41.4,1,138,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2861","2025/10/21","FPICO1T08:19","1999/09/16",41.7,1,139,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2862","2025/10/21","FPICO1T08:19","1999/09/16",42,1,140,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2863","2025/10/21","FPICO1T08:19","1999/09/16",42.3,1,141,1,"VASC",0,"L","","2025/10/21","True","1","50","166","0","","",""
"2864","2025/10/21","FPICO1T08:19","1999/09/16",42.6,1,142,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2865","2025/10/21","FPICO1T08:19","1999/09/16",42.9,1,143,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2866","2025/10/21","FPICO1T08:19","1999/09/16",43.2,1,144,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2867","2025/10/21","FPICO1T08:19","1999/09/16",43.5,1,145,1,"BREN",0,"L","","2025/10/21","True","1","50","166","0","","",""
"2868","2025/10/21","FPICO1T08:19","1999/09/16",43.8,1,146,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2869","2025/10/21","FPICO1T08:19","1999/09/16",44.1,1,147,1,"VASC",0.1,"L","","2025/10/21","True","1","50","166","0","","",""
"2870","2025/10/21","FPICO1T08:19","1999/09/16",44.4,1,148,1,"VASC",0.1,"L","","2025/10/21","True","1","50","166","0","","",""
"2871","2025/10/21","FPICO1T08:19","1999/09/16",44.7,1,149,1,"VASC",0.1,"L","","2025/10/21","True","1","50","166","0","","",""
"2872","2025/10/21","FPICO1T08:19","1999/09/16",45,1,150,1,"VASC",0.1,"L","","2025/10/21","True","1","50","166","0","","",""
"2873","2025/10/21","FPICO1T08:19","1999/09/16",45.3,1,151,1,"VASC",0.1,"L","","2025/10/21","True","1","50","166","0","","",""
"2874","2025/10/21","FPICO1T08:19","1999/09/16",45.6,1,152,1,"VASC",0,"L","","2025/10/21","True","1","50","166","0","","",""
"2875","2025/10/21","FPICO1T08:19","1999/09/16",45.9,1,153,1,"ROCK1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2876","2025/10/21","FPICO1T08:19","1999/09/16",46.2,1,154,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2877","2025/10/21","FPICO1T08:19","1999/09/16",46.5,1,155,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2878","2025/10/21","FPICO1T08:19","1999/09/16",46.8,1,156,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2879","2025/10/21","FPICO1T08:19","1999/09/16",47.1,1,157,1,"VASC",0.1,"L","","2025/10/21","True","1","50","166","0","","",""
"2880","2025/10/21","FPICO1T08:19","1999/09/16",47.4,1,158,1,"VASC",0.1,"L","","2025/10/21","True","1","50","166","0","","",""
"2881","2025/10/21","FPICO1T08:19","1999/09/16",47.7,1,159,1,"ROCK1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2882","2025/10/21","FPICO1T08:19","1999/09/16",48,1,160,1,"VASC",0.1,"L","","2025/10/21","True","1","50","166","0","","",""
"2883","2025/10/21","FPICO1T08:19","1999/09/16",48.3,1,161,1,"VASC",0,"L","","2025/10/21","True","1","50","166","0","","",""
"2884","2025/10/21","FPICO1T08:19","1999/09/16",48.6,1,162,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2885","2025/10/21","FPICO1T08:19","1999/09/16",48.9,1,163,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2886","2025/10/21","FPICO1T08:19","1999/09/16",49.2,1,164,1,"VASC",0.1,"L","","2025/10/21","True","1","50","166","0","","",""
"2887","2025/10/21","FPICO1T08:19","1999/09/16",49.5,1,165,1,"VASC",0.1,"L","","2025/10/21","True","1","50","166","0","","",""
"2888","2025/10/21","FPICO1T08:19","1999/09/16",49.8,1,166,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2889","2025/10/21","FPICO1T08:20","1999/09/16",0.3,1,1,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2890","2025/10/21","FPICO1T08:20","1999/09/16",0.6,1,2,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2891","2025/10/21","FPICO1T08:20","1999/09/16",0.9,1,3,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2892","2025/10/21","FPICO1T08:20","1999/09/16",1.2,1,4,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2893","2025/10/21","FPICO1T08:20","1999/09/16",1.5,1,5,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2894","2025/10/21","FPICO1T08:20","1999/09/16",1.8,1,6,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2895","2025/10/21","FPICO1T08:20","1999/09/16",2.1,1,7,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2896","2025/10/21","FPICO1T08:20","1999/09/16",2.4,1,8,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2897","2025/10/21","FPICO1T08:20","1999/09/16",2.7,1,9,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2898","2025/10/21","FPICO1T08:20","1999/09/16",3,1,10,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2899","2025/10/21","FPICO1T08:20","1999/09/16",3.3,1,11,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2900","2025/10/21","FPICO1T08:20","1999/09/16",3.6,1,12,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2901","2025/10/21","FPICO1T08:20","1999/09/16",3.9,1,13,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2902","2025/10/21","FPICO1T08:20","1999/09/16",4.2,1,14,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2903","2025/10/21","FPICO1T08:20","1999/09/16",4.5,1,15,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2904","2025/10/21","FPICO1T08:20","1999/09/16",4.8,1,16,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2905","2025/10/21","FPICO1T08:20","1999/09/16",5.1,1,17,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2906","2025/10/21","FPICO1T08:20","1999/09/16",5.4,1,18,1,"BREN",0,"L","","2025/10/21","True","1","50","166","0","","",""
"2907","2025/10/21","FPICO1T08:20","1999/09/16",5.7,1,19,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2908","2025/10/21","FPICO1T08:20","1999/09/16",6,1,20,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2909","2025/10/21","FPICO1T08:20","1999/09/16",6.3,1,21,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2910","2025/10/21","FPICO1T08:20","1999/09/16",6.6,1,22,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2911","2025/10/21","FPICO1T08:20","1999/09/16",6.9,1,23,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2912","2025/10/21","FPICO1T08:20","1999/09/16",7.2,1,24,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2913","2025/10/21","FPICO1T08:20","1999/09/16",7.5,1,25,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2914","2025/10/21","FPICO1T08:20","1999/09/16",7.8,1,26,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2915","2025/10/21","FPICO1T08:20","1999/09/16",8.1,1,27,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2916","2025/10/21","FPICO1T08:20","1999/09/16",8.4,1,28,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2917","2025/10/21","FPICO1T08:20","1999/09/16",8.7,1,29,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2918","2025/10/21","FPICO1T08:20","1999/09/16",9,1,30,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2919","2025/10/21","FPICO1T08:20","1999/09/16",9.3,1,31,1,"VASC",0.1,"L","","2025/10/21","True","1","50","166","0","","",""
"2920","2025/10/21","FPICO1T08:20","1999/09/16",9.6,1,32,1,"VASC",0.1,"L","","2025/10/21","True","1","50","166","0","","",""
"2921","2025/10/21","FPICO1T08:20","1999/09/16",9.9,1,33,1,"VASC",0.1,"L","","2025/10/21","True","1","50","166","0","","",""
"2922","2025/10/21","FPICO1T08:20","1999/09/16",10.2,1,34,1,"VASC",0.1,"L","","2025/10/21","True","1","50","166","0","","",""
"2923","2025/10/21","FPICO1T08:20","1999/09/16",10.5,1,35,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2924","2025/10/21","FPICO1T08:20","1999/09/16",10.8,1,36,1,"VASC",0.1,"L","","2025/10/21","True","1","50","166","0","","",""
"2925","2025/10/21","FPICO1T08:20","1999/09/16",11.1,1,37,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2926","2025/10/21","FPICO1T08:20","1999/09/16",11.4,1,38,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2927","2025/10/21","FPICO1T08:20","1999/09/16",11.7,1,39,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2928","2025/10/21","FPICO1T08:20","1999/09/16",12,1,40,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2929","2025/10/21","FPICO1T08:20","1999/09/16",12.3,1,41,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2930","2025/10/21","FPICO1T08:20","1999/09/16",12.6,1,42,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2931","2025/10/21","FPICO1T08:20","1999/09/16",12.9,1,43,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2932","2025/10/21","FPICO1T08:20","1999/09/16",13.2,1,44,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2933","2025/10/21","FPICO1T08:20","1999/09/16",13.5,1,45,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2934","2025/10/21","FPICO1T08:20","1999/09/16",13.8,1,46,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2935","2025/10/21","FPICO1T08:20","1999/09/16",14.1,1,47,1,"VASC",0,"L","","2025/10/21","True","1","50","166","0","","",""
"2936","2025/10/21","FPICO1T08:20","1999/09/16",14.4,1,48,1,"VASC",0,"L","","2025/10/21","True","1","50","166","0","","",""
"2937","2025/10/21","FPICO1T08:20","1999/09/16",14.7,1,49,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2938","2025/10/21","FPICO1T08:20","1999/09/16",15,1,50,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2939","2025/10/21","FPICO1T08:20","1999/09/16",15.3,1,51,1,"VASC",0.1,"L","","2025/10/21","True","1","50","166","0","","",""
"2940","2025/10/21","FPICO1T08:20","1999/09/16",15.6,1,52,1,"VASC",0.1,"L","","2025/10/21","True","1","50","166","0","","",""
"2941","2025/10/21","FPICO1T08:20","1999/09/16",15.9,1,53,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2942","2025/10/21","FPICO1T08:20","1999/09/16",16.2,1,54,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2943","2025/10/21","FPICO1T08:20","1999/09/16",16.5,1,55,1,"BOLE1",0,"L","","2025/10/21","True","1","50","166","0","","",""
"2944","2025/10/21","FPICO1T08:20","1999/09/16",16.8,1,56,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2945","2025/10/21","FPICO1T08:20","1999/09/16",17.1,1,57,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2946","2025/10/21","FPICO1T08:20","1999/09/16",17.4,1,58,1,"VASC",0,"L","","2025/10/21","True","1","50","166","0","","",""
"2947","2025/10/21","FPICO1T08:20","1999/09/16",17.7,1,59,1,"VASC",0,"L","","2025/10/21","True","1","50","166","0","","",""
"2948","2025/10/21","FPICO1T08:20","1999/09/16",18,1,60,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2949","2025/10/21","FPICO1T08:20","1999/09/16",18.3,1,61,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2950","2025/10/21","FPICO1T08:20","1999/09/16",18.6,1,62,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2951","2025/10/21","FPICO1T08:20","1999/09/16",18.9,1,63,1,"VASC",0,"L","","2025/10/21","True","1","50","166","0","","",""
"2952","2025/10/21","FPICO1T08:20","1999/09/16",19.2,1,64,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2953","2025/10/21","FPICO1T08:20","1999/09/16",19.5,1,65,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2954","2025/10/21","FPICO1T08:20","1999/09/16",19.8,1,66,1,"VASC",0,"L","","2025/10/21","True","1","50","166","0","","",""
"2955","2025/10/21","FPICO1T08:20","1999/09/16",20.1,1,67,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2956","2025/10/21","FPICO1T08:20","1999/09/16",20.4,1,68,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2957","2025/10/21","FPICO1T08:20","1999/09/16",20.7,1,69,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2958","2025/10/21","FPICO1T08:20","1999/09/16",21,1,70,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2959","2025/10/21","FPICO1T08:20","1999/09/16",21.3,1,71,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2960","2025/10/21","FPICO1T08:20","1999/09/16",21.6,1,72,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2961","2025/10/21","FPICO1T08:20","1999/09/16",21.9,1,73,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2962","2025/10/21","FPICO1T08:20","1999/09/16",22.2,1,74,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2963","2025/10/21","FPICO1T08:20","1999/09/16",22.5,1,75,1,"VASC",0,"L","","2025/10/21","True","1","50","166","0","","",""
"2964","2025/10/21","FPICO1T08:20","1999/09/16",22.8,1,76,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2965","2025/10/21","FPICO1T08:20","1999/09/16",23.1,1,77,1,"VASC",0.1,"L","","2025/10/21","True","1","50","166","0","","",""
"2966","2025/10/21","FPICO1T08:20","1999/09/16",23.4,1,78,1,"VASC",0.1,"L","","2025/10/21","True","1","50","166","0","","",""
"2967","2025/10/21","FPICO1T08:20","1999/09/16",23.7,1,79,1,"ROCK1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2968","2025/10/21","FPICO1T08:20","1999/09/16",24,1,80,1,"VASC",0.1,"L","","2025/10/21","True","1","50","166","0","","",""
"2969","2025/10/21","FPICO1T08:20","1999/09/16",24.3,1,81,1,"LITT1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2970","2025/10/21","FPICO1T08:20","1999/09/16",24.6,1,82,1,"WOOD1",0,"D","","2025/10/21","True","1","50","166","0","","",""
"2971","2025/10/21","FPICO1T08:20","1999/09/16",24.9,1,83,1,"VASC",0.1,"L","","2025/10/21","True","1","50","166","0","","",""
